feature,importance_mean,importance_std
mileage_num,70.3941521069224,1128.4103155026864
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
color,0.0,0.0
location,0.0,0.0
body_type,-1.0913936421275138e-12,58.18362453599251
year_num,-406.78721611206055,500.5355198491511
