feature,importance_mean,importance_std
mileage_num,3940.791377777781,231.91268932227433
year_num,1310.1532444444456,408.114359142366
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
