feature,importance_mean,importance_std
mileage_num,2996.8282103778565,861.8610511553251
year_num,1498.2827484448328,336.5865673249288
body_type,437.11142857142806,395.5939802063605
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
