feature,importance_mean,importance_std
mileage_num,2510.5468702651515,428.58388918139093
year_num,976.7245928030297,242.83773874391173
color,41.807430555554674,145.08628300766486
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,-67.1162500000004,27.90289028722946
