feature,importance_mean,importance_std
mileage_num,2784.3066893106898,423.4765998278948
year_num,1323.8489090909086,279.0893456091518
body_type,30.239999999999235,19.12545528869822
color,13.075238095238092,16.013830799366783
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
