feature,importance_mean,importance_std
mileage_num,3117.2214025974013,338.8119109863473
year_num,1220.0988051948045,342.3678823777839
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-201.70510822510914,219.60158587666584
