feature,importance_mean,importance_std
mileage_num,5124.709450742242,492.57537377051943
year_num,989.1519298245624,139.14750505981752
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
