feature,importance_mean,importance_std
mileage_num,7107.856944476576,1054.9251247630345
year_num,453.87587635296984,161.4363205511491
color,302.46185078079907,77.43046852861774
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,-289.8346327356856,155.36065013248248
