feature,grid_value,pred_mean
make,Audi,14230.133804636225
make,BMW,14230.133804636225
make,Buick,14230.133804636225
make,Cadillac,14230.133804636225
make,Chevrolet,14230.133804636225
make,Chevy,14230.133804636225
make,Dodge,14230.133804636225
make,Fiat,14230.133804636225
make,Ford,14230.133804636225
make,GMC,14230.133804636225
make,HONDA,14230.133804636225
make,Honda,14230.133804636225
make,Hyundai,14230.133804636225
make,INFINITI,14230.133804636225
make,Infiniti,14230.133804636225
make,JEEP,14230.133804636225
make,Jaguar,14230.133804636225
make,Jeep,14230.133804636225
make,Kia,14230.133804636225
make,LEXUS,14230.133804636225
make,Land Rover,14230.133804636225
make,Lexus,14230.133804636225
make,MAZDA,14230.133804636225
make,Mazda,14230.133804636225
make,Mercedes-Benz,14230.133804636225
make,Mini Cooper,14230.133804636225
make,Nissan,14230.133804636225
make,Porsche,14230.133804636225
make,Ram,14230.133804636225
make,Subaru,14230.133804636225
make,TOYOTA,14230.133804636225
make,Toyota,14230.133804636225
make,Volkswagen,14230.133804636225
make,Volvo,14230.133804636225
make,acura,14230.133804636225
make,chevrolet,14230.133804636225
make,chevy,14230.133804636225
make,ford,14230.133804636225
make,honda,14230.133804636225
make,kia,14230.133804636225
make,subaru,14230.133804636225
make,toyota,14230.133804636225
make,volkswagen,14230.133804636225
