feature,grid_value,pred_mean
make,BMW,14504.845967512882
make,Chevrolet,14504.845967512882
make,Chevy,14504.845967512882
make,Chrysler,14504.845967512882
make,Dodge,14504.845967512882
make,Ford,14504.845967512882
make,GMC,14504.845967512882
make,Honda,14504.845967512882
make,Hyundai,14504.845967512882
make,Jeep,14504.845967512882
make,Kia,14504.845967512882
make,Mercedes-Benz,14504.845967512882
make,Mini,14504.845967512882
make,Nissan,14504.845967512882
make,Saab,14504.845967512882
make,Subaru,14504.845967512882
make,Tesla,14504.845967512882
make,Toyota,14504.845967512882
make,Volvo,14504.845967512882
make,chevy,14504.845967512882
make,honda,14504.845967512882
make,hyundia,14504.845967512882
make,mitsubishi,14504.845967512882
make,toyota,14504.845967512882
