feature,grid_value,pred_mean
year_num,1976,14028.579319510898
year_num,2002,14028.579319510898
year_num,2007,14028.579319510898
year_num,2008,14028.579319510898
year_num,2009,13229.043965975545
year_num,2011,13229.043965975545
year_num,2012,13229.043965975545
year_num,2013,17047.642731407643
year_num,2014,17047.642731407643
year_num,2015,17047.642731407643
year_num,2016,12656.573683788594
year_num,2017,16163.96344396344
year_num,2019,16163.96344396344
year_num,2020,16163.96344396344
year_num,2022,16163.96344396344
