feature,grid_value,pred_mean
make,Acura,13062.952255217166
make,Audi,13062.952255217166
make,BMW,13062.952255217166
make,Cadillac,13062.952255217166
make,Chevrolet,13062.952255217166
make,Chevy,13062.952255217166
make,Dodge,13062.952255217166
make,Ford,13062.952255217166
make,Honda,13062.952255217166
make,Hyundai,13062.952255217166
make,Infiniti,13062.952255217166
make,Mazda,13062.952255217166
make,Mercedes-Benz,13062.952255217166
make,Nissan,13062.952255217166
make,Porsche,13062.952255217166
make,RAM,13062.952255217166
make,Ram,13062.952255217166
make,Subaru,13062.952255217166
make,Toyota,13062.952255217166
make,Volvo,13062.952255217166
make,acura,13062.952255217166
make,chevrolet,13062.952255217166
make,chrysler,13062.952255217166
make,dodge,13062.952255217166
make,ford,13062.952255217166
make,nissan,13062.952255217166
make,subaru,13062.952255217166
make,toyota,13062.952255217166
