feature,grid_value,pred_mean
make,Acura,15428.78451952459
make,BMW,15428.78451952459
make,Chevrolet,15428.78451952459
make,Chevy,15428.78451952459
make,Ford,15428.78451952459
make,GMC,15428.78451952459
make,Honda,15428.78451952459
make,Jeep,15428.78451952459
make,Mercedes-Benz,15428.78451952459
make,Nissan,15428.78451952459
make,SUBARU,15428.78451952459
make,Saturn,15428.78451952459
make,Subaru,15428.78451952459
make,TOYOTA,15428.78451952459
make,Toyota,15428.78451952459
make,Volkswagen,15428.78451952459
make,chevrolet,15428.78451952459
make,chevy,15428.78451952459
make,ford,15428.78451952459
make,hyundia,15428.78451952459
make,lexus,15428.78451952459
make,mitsubishi,15428.78451952459
make,subaru,15428.78451952459
make,volkswagen,15428.78451952459
