feature,grid_value,pred_mean
make,Audi,10518.110856935366
make,BMW,10518.110856935366
make,Chevrolet,10518.110856935366
make,Dodge,10518.110856935366
make,Ford,10518.110856935366
make,Honda,10518.110856935366
make,Hyundai,10518.110856935366
make,Jeep,10518.110856935366
make,Kia,10518.110856935366
make,Lexus,10518.110856935366
make,Nissan,10518.110856935366
make,SUBARU,10518.110856935366
make,Subaru,10518.110856935366
make,TOYOTA,10518.110856935366
make,Toyota,10518.110856935366
make,Volvo,10518.110856935366
make,chrysler,10518.110856935366
make,honda,10518.110856935366
make,hyundai,10518.110856935366
make,nissan,10518.110856935366
make,saab,10518.110856935366
make,subaru,10518.110856935366
make,toyota,10518.110856935366
