feature,grid_value,pred_mean
make,Buick,16818.062097283146
make,Cadillac,16818.062097283146
make,Chrysler,16818.062097283146
make,Ford,16818.062097283146
make,GMC,16818.062097283146
make,HONDA,16818.062097283146
make,Honda,16818.062097283146
make,Hyundai,16818.062097283146
make,Jeep,16818.062097283146
make,KIA,16818.062097283146
make,MAZDA,16818.062097283146
make,MG,16818.062097283146
make,Mercedes-Benz,16818.062097283146
make,Subaru,16818.062097283146
make,Toyota,16818.062097283146
make,chevy,16818.062097283146
make,jeep,16818.062097283146
make,mercedes-benz,16818.062097283146
make,nissan,16818.062097283146
make,tesla,16818.062097283146
make,volvo,16818.062097283146
