feature,grid_value,pred_mean
make,Audi,14247.248645827856
make,BMW,14247.248645827856
make,Chevrolet,14247.248645827856
make,Fiat,14247.248645827856
make,Ford,14247.248645827856
make,GMC,14247.248645827856
make,HONDA,14247.248645827856
make,Honda,14247.248645827856
make,Hyundai,14247.248645827856
make,Jaguar,14247.248645827856
make,Lexus,14247.248645827856
make,Subaru,14247.248645827856
make,Suzuki,14247.248645827856
make,TESLA,14247.248645827856
make,TOYOTA,14247.248645827856
make,Tesla,14247.248645827856
make,Toyota,14247.248645827856
make,acura,14247.248645827856
make,chevrolet,14247.248645827856
make,jeep,14247.248645827856
make,subaru,14247.248645827856
make,toyota,14247.248645827856
