feature,grid_value,pred_mean
make,BMW,13265.747277926324
make,Buick,13265.747277926324
make,CHRYSLER,13265.747277926324
make,Chevrolet,13265.747277926324
make,Chevy,13265.747277926324
make,Dodge,13265.747277926324
make,Ford,13265.747277926324
make,GMC,13265.747277926324
make,Honda,13265.747277926324
make,Hyundai,13265.747277926324
make,Jeep,13265.747277926324
make,Mercedes-Benz,13265.747277926324
make,TOYOTA,13265.747277926324
make,Toyota,13265.747277926324
make,chevrolet,13265.747277926324
make,chevy,13265.747277926324
make,ford,13265.747277926324
make,honda,13265.747277926324
make,kia,13265.747277926324
make,mercedes-benz,13265.747277926324
make,nissan,13265.747277926324
make,subaru,13265.747277926324
make,toyota,13265.747277926324
