feature,grid_value,pred_mean
mileage_num,200,19935.69528619529
mileage_num,6793,19935.69528619529
mileage_num,29394,19935.69528619529
mileage_num,40000,19935.69528619529
mileage_num,49437,19935.69528619529
mileage_num,56795,18138.442971380475
mileage_num,57290,18138.442971380475
mileage_num,60000,18138.442971380475
mileage_num,66000,18138.442971380475
mileage_num,69541,18138.442971380475
mileage_num,73220,18138.442971380475
mileage_num,86000,18138.442971380475
mileage_num,90000,10193.66490889285
mileage_num,91000,10193.66490889285
mileage_num,100000,10193.66490889285
mileage_num,105000,10193.66490889285
mileage_num,109000,10193.66490889285
mileage_num,110900,10193.66490889285
mileage_num,124000,10193.66490889285
mileage_num,124824,10193.66490889285
mileage_num,129362,10193.66490889285
mileage_num,130000,10193.66490889285
mileage_num,131986,10193.66490889285
mileage_num,136000,10193.66490889285
mileage_num,138985,10193.66490889285
mileage_num,142350,10193.66490889285
mileage_num,147048,10193.66490889285
mileage_num,150000,10193.66490889285
mileage_num,155812,10193.66490889285
mileage_num,172843,10193.66490889285
mileage_num,175896,10193.66490889285
mileage_num,187000,10193.66490889285
mileage_num,196800,10193.66490889285
mileage_num,243098,10193.66490889285
