feature,grid_value,pred_mean
year_num,1978,8453.5974251443
year_num,1985,8453.5974251443
year_num,1991,8453.5974251443
year_num,1995,8453.5974251443
year_num,2000,8453.5974251443
year_num,2001,8453.5974251443
year_num,2002,8453.5974251443
year_num,2005,8453.5974251443
year_num,2006,8453.5974251443
year_num,2008,8453.5974251443
year_num,2009,8453.5974251443
year_num,2010,8453.5974251443
year_num,2011,9127.429653679654
year_num,2012,9127.429653679654
year_num,2013,9632.648214285711
year_num,2014,9632.648214285711
year_num,2015,11759.181547619046
year_num,2016,11759.181547619046
year_num,2017,11759.181547619046
year_num,2018,11759.181547619046
year_num,2020,21076.21428571429
year_num,2023,52519.92307692307
year_num,2026,52519.92307692307
