feature,grid_value,pred_mean
mileage_num,6183.820000000001,59621.25
mileage_num,8092.771313131314,59621.25
mileage_num,10001.722626262626,59621.25
mileage_num,11910.673939393939,59621.25
mileage_num,13819.625252525253,59621.25
mileage_num,15728.576565656567,59621.25
mileage_num,17637.527878787878,59621.25
mileage_num,19546.479191919192,59621.25
mileage_num,21455.430505050506,59621.25
mileage_num,23364.381818181817,59621.25
mileage_num,25273.33313131313,59621.25
mileage_num,27182.284444444445,59621.25
mileage_num,29091.235757575756,59621.25
mileage_num,31000.18707070707,59621.25
mileage_num,32909.138383838384,59621.25
mileage_num,34818.0896969697,59621.25
mileage_num,36727.04101010101,59621.25
mileage_num,38635.99232323233,59621.25
mileage_num,40544.943636363634,59621.25
mileage_num,42453.89494949495,59621.25
mileage_num,44362.84626262626,59621.25
mileage_num,46271.79757575758,59621.25
mileage_num,48180.74888888889,59621.25
mileage_num,50089.7002020202,59621.25
mileage_num,51998.65151515151,20657.125
mileage_num,53907.60282828283,20657.125
mileage_num,55816.55414141414,20657.125
mileage_num,57725.505454545455,20657.125
mileage_num,59634.45676767677,20657.125
mileage_num,61543.408080808076,20657.125
mileage_num,63452.35939393939,20657.125
mileage_num,65361.310707070705,20657.125
mileage_num,67270.26202020202,20657.125
mileage_num,69179.21333333333,20657.125
mileage_num,71088.16464646465,20657.125
mileage_num,72997.11595959596,20657.125
mileage_num,74906.06727272728,20657.125
mileage_num,76815.01858585859,20657.125
mileage_num,78723.9698989899,20657.125
mileage_num,80632.92121212122,20657.125
mileage_num,82541.87252525253,20657.125
mileage_num,84450.82383838385,20657.125
mileage_num,86359.77515151516,20657.125
mileage_num,88268.72646464648,8227.137829912022
mileage_num,90177.67777777779,8227.137829912022
mileage_num,92086.62909090909,8227.137829912022
mileage_num,93995.5804040404,8227.137829912022
mileage_num,95904.53171717172,8227.137829912022
mileage_num,97813.48303030303,8227.137829912022
mileage_num,99722.43434343435,8227.137829912022
mileage_num,101631.38565656566,8227.137829912022
mileage_num,103540.33696969697,8227.137829912022
mileage_num,105449.28828282829,8227.137829912022
mileage_num,107358.2395959596,8227.137829912022
mileage_num,109267.19090909092,8227.137829912022
mileage_num,111176.14222222223,8227.137829912022
mileage_num,113085.09353535355,8227.137829912022
mileage_num,114994.04484848486,8227.137829912022
mileage_num,116902.99616161616,8227.137829912022
mileage_num,118811.94747474747,8227.137829912022
mileage_num,120720.89878787879,8227.137829912022
mileage_num,122629.8501010101,8227.137829912022
mileage_num,124538.80141414142,8227.137829912022
mileage_num,126447.75272727273,8227.137829912022
mileage_num,128356.70404040405,8227.137829912022
mileage_num,130265.65535353536,8227.137829912022
mileage_num,132174.60666666666,8227.137829912022
mileage_num,134083.55797979797,8227.137829912022
mileage_num,135992.5092929293,8227.137829912022
mileage_num,137901.4606060606,8275.31202346041
mileage_num,139810.41191919192,8275.31202346041
mileage_num,141719.36323232323,8275.31202346041
mileage_num,143628.31454545454,8275.31202346041
mileage_num,145537.26585858586,8275.31202346041
mileage_num,147446.21717171717,8275.31202346041
mileage_num,149355.1684848485,8275.31202346041
mileage_num,151264.1197979798,8275.31202346041
mileage_num,153173.07111111112,8275.31202346041
mileage_num,155082.02242424243,8275.31202346041
mileage_num,156990.97373737374,8275.31202346041
mileage_num,158899.92505050506,8275.31202346041
mileage_num,160808.87636363637,8275.31202346041
mileage_num,162717.8276767677,8275.31202346041
mileage_num,164626.778989899,8275.31202346041
mileage_num,166535.73030303032,8275.31202346041
mileage_num,168444.68161616163,8275.31202346041
mileage_num,170353.63292929294,8275.31202346041
mileage_num,172262.58424242426,8275.31202346041
mileage_num,174171.53555555557,8275.31202346041
mileage_num,176080.4868686869,8275.31202346041
mileage_num,177989.43818181817,8275.31202346041
mileage_num,179898.3894949495,8275.31202346041
mileage_num,181807.3408080808,8275.31202346041
mileage_num,183716.29212121211,8275.31202346041
mileage_num,185625.24343434343,8275.31202346041
mileage_num,187534.19474747474,8275.31202346041
mileage_num,189443.14606060606,8275.31202346041
mileage_num,191352.09737373737,8275.31202346041
mileage_num,193261.0486868687,8275.31202346041
mileage_num,195170.0,8275.31202346041
